"Date","Value"
"28-08-2014","2.3752"
"29-08-2014","2.375"
"01-09-2014","2.3924"
"02-09-2014","2.4378"
"03-09-2014","2.4729"
"04-09-2014","2.492"
"05-09-2014","2.4676"
"08-09-2014","2.4555"
"09-09-2014","2.4688"
"10-09-2014","2.4959"
"11-09-2014","2.4946"
"12-09-2014","2.5323"
"15-09-2014","2.5371"
"16-09-2014","2.5315"
"17-09-2014","2.5317"
"18-09-2014","2.5835"
"19-09-2014","2.5525"
"22-09-2014","2.5161"
"23-09-2014","2.492"
"24-09-2014","2.4861"
"25-09-2014","2.4771"
"26-09-2014","2.485"
"29-09-2014","2.4689"
"30-09-2014","2.4504"
"01-10-2014","2.3991"
"02-10-2014","2.3706"
"03-10-2014","2.4114"
"06-10-2014","2.3842"
"07-10-2014","2.3213"
"08-10-2014","2.2753"
"09-10-2014","2.281"
"10-10-2014","2.2412"
"13-10-2014","2.1791"
"14-10-2014","2.1454"
"15-10-2014","2.0149"
"16-10-2014","2.0916"
"17-10-2014","2.2035"
"20-10-2014","2.167"
"21-10-2014","2.1836"
"22-10-2014","2.2102"
"23-10-2014","2.2497"
"24-10-2014","2.252"
"27-10-2014","2.2325"
"28-10-2014","2.2545"
"29-10-2014","2.2731"
"30-10-2014","2.254"
"31-10-2014","2.284"
"03-11-2014","2.3082"
"04-11-2014","2.2638"
"05-11-2014","2.2916"
"06-11-2014","2.279"
"07-11-2014","2.2418"
"10-11-2014","2.2216"
"11-11-2014","2.2647"
"12-11-2014","2.22"
"13-11-2014","2.2124"
"14-11-2014","2.1738"
"17-11-2014","2.1521"
"18-11-2014","2.1517"
"19-11-2014","2.1661"
"20-11-2014","2.1282"
"21-11-2014","2.0802"
"24-11-2014","2.0792"
"25-11-2014","2.0356"
"26-11-2014","1.9997"
"27-11-2014","1.959"
"28-11-2014","1.9575"
"01-12-2014","1.927"
"02-12-2014","2.0096"
"03-12-2014","2.0452"
"04-12-2014","2.026"
"05-12-2014","2.0614"
"08-12-2014","2.0268"
"09-12-2014","1.9481"
"10-12-2014","1.9687"
"11-12-2014","1.9608"
"12-12-2014","1.8541"
"15-12-2014","1.868"
"16-12-2014","1.8269"
"17-12-2014","1.8177"
"18-12-2014","1.9308"
"19-12-2014","1.9185"
"22-12-2014","1.8923"
"23-12-2014","1.9206"
"24-12-2014","1.95"
"29-12-2014","1.8749"
"30-12-2014","1.8597"
"31-12-2014","1.8155"
"02-01-2015","1.7846"
"05-01-2015","1.7162"
"06-01-2015","1.6465"
"07-01-2015","1.6584"
"08-01-2015","1.697"
"09-01-2015","1.6342"
"12-01-2015","1.6276"
"13-01-2015","1.6388"
"14-01-2015","1.566"
"15-01-2015","1.5734"
"16-01-2015","1.5961"
"19-01-2015","1.5804"
"20-01-2015","1.5854"
"21-01-2015","1.5318"
"22-01-2015","1.5542"
"23-01-2015","1.5168"
"26-01-2015","1.5472"
"27-01-2015","1.526"
"28-01-2015","1.5146"
"29-01-2015","1.4751"
"30-01-2015","1.3979"
"02-02-2015","1.4403"
"03-02-2015","1.5283"
"04-02-2015","1.5882"
"05-02-2015","1.6045"
"06-02-2015","1.7029"
"09-02-2015","1.668"
"10-02-2015","1.7247"
"11-02-2015","1.7407"
"12-02-2015","1.7242"
"13-02-2015","1.7275"
"16-02-2015","1.7498"
"17-02-2015","1.8122"
"18-02-2015","1.8987"
"19-02-2015","1.8777"
"20-02-2015","1.8242"
"23-02-2015","1.8545"
"24-02-2015","1.8229"
"25-02-2015","1.7716"
"26-02-2015","1.8071"
"27-02-2015","1.8615"
"02-03-2015","1.8822"
"03-03-2015","1.9449"
"04-03-2015","1.9813"
"05-03-2015","1.9601"
"06-03-2015","2.0492"
"09-03-2015","2.0356"
"10-03-2015","1.9109"
"11-03-2015","1.9179"
"12-03-2015","1.8499"
"13-03-2015","1.8083"
"16-03-2015","1.7862"
"17-03-2015","1.7835"
"18-03-2015","1.711"
"19-03-2015","1.6393"
"20-03-2015","1.6426"
"23-03-2015","1.6351"
"24-03-2015","1.64"
"25-03-2015","1.6098"
"26-03-2015","1.6953"
"27-03-2015","1.605"
"30-03-2015","1.685"
"31-03-2015","1.6969"
"01-04-2015","1.6625"
"02-04-2015","1.7212"
"07-04-2015","1.7243"
"08-04-2015","1.7129"
"09-04-2015","1.6998"
"10-04-2015","1.7214"
"13-04-2015","1.732"
"14-04-2015","1.6557"
"15-04-2015","1.7005"
"16-04-2015","1.7326"
"17-04-2015","1.7038"
"20-04-2015","1.6978"
"21-04-2015","1.6911"
"22-04-2015","1.8117"
"23-04-2015","1.8201"
"24-04-2015","1.7919"
"27-04-2015","1.8149"
"28-04-2015","1.8176"
"29-04-2015","1.9359"
"30-04-2015","1.9531"
"01-05-2015","1.9431"
"05-05-2015","2.0844"
"06-05-2015","2.0766"
"07-05-2015","2.0297"
"08-05-2015","1.9469"
"11-05-2015","2.0331"
"12-05-2015","2.0836"
"13-05-2015","2.072"
"14-05-2015","2.0956"
"15-05-2015","2.002"
"18-05-2015","2.0368"
"19-05-2015","2.0474"
"20-05-2015","2.0673"
"21-05-2015","2.0659"
"22-05-2015","2.0189"
"26-05-2015","1.9923"
"27-05-2015","1.9932"
"28-05-2015","1.9403"
"29-05-2015","1.9324"
"01-06-2015","1.9479"
"02-06-2015","2.0829"
"03-06-2015","2.2052"
"04-06-2015","2.1148"
"05-06-2015","2.1962"
"08-06-2015","2.1876"
"09-06-2015","2.2343"
"10-06-2015","2.2783"
"11-06-2015","2.2089"
"12-06-2015","2.1143"
"15-06-2015","2.1715"
"16-06-2015","2.1431"
"17-06-2015","2.1601"
"18-06-2015","2.138"
"19-06-2015","2.1048"
"22-06-2015","2.1944"
"23-06-2015","2.2099"
"24-06-2015","2.2262"
"25-06-2015","2.2375"
"26-06-2015","2.2682"
"29-06-2015","2.1709"
"30-06-2015","2.1373"
"01-07-2015","2.2097"
"02-07-2015","2.1752"
"03-07-2015","2.1148"
"06-07-2015","2.1318"
"07-07-2015","1.937"
"08-07-2015","2.0074"
"09-07-2015","2.1051"
"10-07-2015","2.2132"
"13-07-2015","2.2419"
"14-07-2015","2.2794"
"15-07-2015","2.2659"
"16-07-2015","2.2035"
"17-07-2015","2.1998"
"20-07-2015","2.1952"
"21-07-2015","2.1984"
"22-07-2015","2.1495"
"23-07-2015","2.1413"
"24-07-2015","2.0509"
"27-07-2015","2.0416"
"28-07-2015","2.0555"
"29-07-2015","2.0791"
"30-07-2015","2.0987"
"31-07-2015","2.016"
"03-08-2015","2.014"
"04-08-2015","2.0105"
"05-08-2015","2.0962"
"06-08-2015","2.0283"
"07-08-2015","1.9974"
"10-08-2015","2.056"
"11-08-2015","1.9363"
"12-08-2015","1.9305"
"13-08-2015","1.983"
"14-08-2015","2.013"
"17-08-2015","1.9632"
"18-08-2015","2.02"
"19-08-2015","2.0166"
"20-08-2015","1.9046"
"21-08-2015","1.864"
"24-08-2015","1.8378"
"25-08-2015","1.9367"
"26-08-2015","1.9903"
"27-08-2015","2.0118"
"28-08-2015","1.9884"
"01-09-2015","1.9775"
"02-09-2015","1.9876"
"03-09-2015","1.9515"
"04-09-2015","1.8704"
"07-09-2015","1.844"
"08-09-2015","1.8888"
"09-09-2015","1.9028"
"10-09-2015","1.8798"
"11-09-2015","1.8452"
"14-09-2015","1.8753"
"15-09-2015","1.9287"
"16-09-2015","1.9627"
"17-09-2015","1.9765"
"18-09-2015","1.8783"
"21-09-2015","1.9207"
"22-09-2015","1.813"
"23-09-2015","1.8316"
"24-09-2015","1.7736"
"25-09-2015","1.872"
"28-09-2015","1.8128"
"29-09-2015","1.7853"
"30-09-2015","1.8137"
"01-10-2015","1.7965"
"02-10-2015","1.739"
"05-10-2015","1.819"
"06-10-2015","1.8309"
"07-10-2015","1.8557"
"08-10-2015","1.8413"
"09-10-2015","1.8895"
"12-10-2015","1.8587"
"13-10-2015","1.8694"
"14-10-2015","1.8029"
"15-10-2015","1.8146"
"16-10-2015","1.8373"
"19-10-2015","1.8656"
"20-10-2015","1.8909"
"21-10-2015","1.8405"
"22-10-2015","1.8399"
"23-10-2015","1.8818"
"26-10-2015","1.8486"
"27-10-2015","1.7813"
"28-10-2015","1.8223"
"29-10-2015","1.9465"
"30-10-2015","1.9393"
"02-11-2015","1.9715"
"03-11-2015","1.9959"
"04-11-2015","2.0233"
"05-11-2015","2.0015"
"06-11-2015","2.068"
"09-11-2015","2.0865"
"10-11-2015","2.0615"
"11-11-2015","2.0723"
"12-11-2015","2.0449"
"13-11-2015","2.0128"
"16-11-2015","1.9819"
"17-11-2015","2.0169"
"18-11-2015","1.973"
"19-11-2015","1.9324"
"20-11-2015","1.9178"
"23-11-2015","1.928"
"24-11-2015","1.9015"
"25-11-2015","1.9266"
"26-11-2015","1.8775"
"27-11-2015","1.8631"
"30-11-2015","1.8788"
"01-12-2015","1.8169"
"02-12-2015","1.801"
"03-12-2015","1.9198"
"04-12-2015","1.9692"
"07-12-2015","1.8619"
"08-12-2015","1.857"
"09-12-2015","1.9211"
"10-12-2015","1.8941"
"11-12-2015","1.8528"
"14-12-2015","1.8658"
"15-12-2015","1.9907"
"16-12-2015","1.9928"
"17-12-2015","1.9067"
"18-12-2015","1.8963"
"21-12-2015","1.88"
"22-12-2015","1.9401"
"23-12-2015","1.9944"
"24-12-2015","1.9761"
"29-12-2015","1.9735"
"30-12-2015","2.0565"
"31-12-2015","2.0248"
"04-01-2016","1.9456"
"05-01-2016","1.938"
"06-01-2016","1.8539"
"07-01-2016","1.8662"
"08-01-2016","1.823"
"11-01-2016","1.8269"
"12-01-2016","1.8089"
"13-01-2016","1.7974"
"14-01-2016","1.7841"
"15-01-2016","1.7092"
"18-01-2016","1.7471"
"19-01-2016","1.7668"
"20-01-2016","1.6871"
"21-01-2016","1.7362"
"22-01-2016","1.7781"
"25-01-2016","1.7453"
"26-01-2016","1.751"
"27-01-2016","1.749"
"28-01-2016","1.7221"
"29-01-2016","1.6305"
"01-02-2016","1.6898"
"02-02-2016","1.6158"
"03-02-2016","1.5732"
"04-02-2016","1.6265"
"05-02-2016","1.6277"
"08-02-2016","1.4691"
"09-02-2016","1.4774"
"10-02-2016","1.4853"
"11-02-2016","1.3437"
"12-02-2016","1.4639"
"15-02-2016","1.4856"
"16-02-2016","1.4876"
"17-02-2016","1.5463"
"18-02-2016","1.5042"
"19-02-2016","1.4707"
"22-02-2016","1.467"
"23-02-2016","1.4931"
"24-02-2016","1.4185"
"25-02-2016","1.4392"
"26-02-2016","1.479"
"29-02-2016","1.4032"
"01-03-2016","1.4574"
"02-03-2016","1.5296"
"03-03-2016","1.5184"
"04-03-2016","1.5605"
"07-03-2016","1.5493"
"08-03-2016","1.445"
"09-03-2016","1.5468"
"10-03-2016","1.6017"
"11-03-2016","1.6466"
"14-03-2016","1.6179"
"15-03-2016","1.6017"
"16-03-2016","1.5895"
"17-03-2016","1.5313"
"18-03-2016","1.5357"
"21-03-2016","1.5515"
"22-03-2016","1.5309"
"23-03-2016","1.5251"
"24-03-2016","1.5421"
"29-03-2016","1.4995"
"30-03-2016","1.534"
"31-03-2016","1.4963"
"01-04-2016","1.5143"
"04-04-2016","1.5096"
"05-04-2016","1.4568"
"06-04-2016","1.4718"
"07-04-2016","1.4141"
"08-04-2016","1.4581"
"11-04-2016","1.4858"
"12-04-2016","1.533"
"13-04-2016","1.5202"
"14-04-2016","1.5332"
"15-04-2016","1.5074"
"18-04-2016","1.5645"
"19-04-2016","1.6074"
"20-04-2016","1.5529"
"21-04-2016","1.6619"
"22-04-2016","1.6808"
"25-04-2016","1.6824"
"26-04-2016","1.7373"
"27-04-2016","1.6997"
"28-04-2016","1.6751"
"29-04-2016","1.678"
"03-05-2016","1.6062"
"04-05-2016","1.6128"
"05-05-2016","1.5672"
"06-05-2016","1.5145"
"09-05-2016","1.514"
"10-05-2016","1.5022"
"11-05-2016","1.4952"
"12-05-2016","1.5058"
"13-05-2016","1.4772"
"16-05-2016","1.4966"
"17-05-2016","1.4701"
"18-05-2016","1.5414"
"19-05-2016","1.5382"
"20-05-2016","1.5686"
"23-05-2016","1.5661"
"24-05-2016","1.5807"
"25-05-2016","1.5566"
"26-05-2016","1.5241"
"27-05-2016","1.5477"
"31-05-2016","1.5465"
"01-06-2016","1.4845"
"02-06-2016","1.4596"
"03-06-2016","1.3959"
"06-06-2016","1.4026"
"07-06-2016","1.3818"
"08-06-2016","1.3661"
"09-06-2016","1.3532"
"10-06-2016","1.3402"
"13-06-2016","1.3338"
"14-06-2016","1.2537"
"15-06-2016","1.2391"
"16-06-2016","1.2254"
"17-06-2016","1.2698"
"20-06-2016","1.3717"
"21-06-2016","1.4087"
"22-06-2016","1.4444"
"23-06-2016","1.4829"
"24-06-2016","1.2183"
"27-06-2016","1.1293"
"28-06-2016","1.1325"
"29-06-2016","1.0966"
"30-06-2016","1.0416"
"01-07-2016","1.0032"
"04-07-2016","0.9797"
"05-07-2016","0.9482"
"06-07-2016","0.938"
"07-07-2016","0.9763"
"08-07-2016","0.9366"
"11-07-2016","0.9295"
"12-07-2016","1.0013"
"13-07-2016","0.9325"
"14-07-2016","0.9543"
"15-07-2016","0.9702"
"18-07-2016","0.9781"
"19-07-2016","0.9864"
"20-07-2016","0.9912"
"21-07-2016","0.9963"
"22-07-2016","0.9781"
"25-07-2016","0.9764"
"26-07-2016","1.0163"
"27-07-2016","0.902"
"28-07-2016","0.8379"
"29-07-2016","0.8623"
"01-08-2016","0.8741"
"02-08-2016","0.9789"
"03-08-2016","0.929"
"04-08-2016","0.7589"
"05-08-2016","0.7985"
"08-08-2016","0.7146"
"09-08-2016","0.689"
"10-08-2016","0.6401"
"11-08-2016","0.6258"
"12-08-2016","0.6119"
"15-08-2016","0.639"
"16-08-2016","0.7883"
"17-08-2016","0.7551"
"18-08-2016","0.7556"
"19-08-2016","0.7522"
"22-08-2016","0.6744"
"23-08-2016","0.7054"
"24-08-2016","0.7403"
"25-08-2016","0.7379"
"26-08-2016","0.7006"
"30-08-2016","0.7281"
"31-08-2016","0.7286"
"01-09-2016","0.737"
"02-09-2016","0.8104"
"05-09-2016","0.7838"
"06-09-2016","0.7453"
"07-09-2016","0.7371"
"08-09-2016","0.8245"
"09-09-2016","0.8856"
"12-09-2016","0.8867"
"13-09-2016","0.9136"
"14-09-2016","0.9155"
"15-09-2016","0.923"
"16-09-2016","0.9081"
"19-09-2016","0.9508"
"20-09-2016","0.8325"
"21-09-2016","0.8393"
"22-09-2016","0.7679"
"23-09-2016","0.8282"
"26-09-2016","0.779"
"27-09-2016","0.7317"
"28-09-2016","0.7122"
"29-09-2016","0.7993"
"30-09-2016","0.8233"
"03-10-2016","0.8369"
"04-10-2016","0.8246"
"05-10-2016","0.8503"
"06-10-2016","0.9604"
"07-10-2016","1.0016"
"10-10-2016","1.0493"
"11-10-2016","1.0221"
"12-10-2016","1.0738"
"13-10-2016","1.0457"
"14-10-2016","1.1298"
"17-10-2016","1.1492"
"18-10-2016","1.1142"
"19-10-2016","1.11"
"20-10-2016","1.1118"
"21-10-2016","1.1074"
"24-10-2016","1.1211"
"25-10-2016","1.1092"
"26-10-2016","1.1894"
"27-10-2016","1.271"
"28-10-2016","1.2888"
"31-10-2016","1.2705"
"01-11-2016","1.316"
"02-11-2016","1.2235"
"03-11-2016","1.2473"
"04-11-2016","1.1745"
"07-11-2016","1.2311"
"08-11-2016","1.2689"
"09-11-2016","1.2732"
"10-11-2016","1.3771"
"11-11-2016","1.3956"
"14-11-2016","1.4687"
"15-11-2016","1.4112"
"16-11-2016","1.4394"
"17-11-2016","1.428"
"18-11-2016","1.5055"
"21-11-2016","1.4608"
"22-11-2016","1.4358"
"23-11-2016","1.5066"
"24-11-2016","1.4743"
"25-11-2016","1.4593"
"28-11-2016","1.4202"
"29-11-2016","1.429"
"30-11-2016","1.4528"
"01-12-2016","1.5127"
"02-12-2016","1.4215"
"05-12-2016","1.4421"
"06-12-2016","1.458"
"07-12-2016","1.4129"
"08-12-2016","1.4287"
"09-12-2016","1.4809"
"12-12-2016","1.5287"
"13-12-2016","1.4754"
"14-12-2016","1.4329"
"15-12-2016","1.5469"
"16-12-2016","1.4982"
"19-12-2016","1.4538"
"20-12-2016","1.4629"
"21-12-2016","1.4201"
"22-12-2016","1.4132"
"23-12-2016","1.3852"
"28-12-2016","1.3445"
"29-12-2016","1.2726"
"30-12-2016","1.2817"
"03-01-2017","1.3825"
"04-01-2017","1.3754"
"05-01-2017","1.3695"
"06-01-2017","1.4195"
"09-01-2017","1.3956"
"10-01-2017","1.401"
"11-01-2017","1.4023"
"12-01-2017","1.3417"
"13-01-2017","1.4077"
"16-01-2017","1.3717"
"17-01-2017","1.3475"
"18-01-2017","1.3701"
"19-01-2017","1.4344"
"20-01-2017","1.4628"
"23-01-2017","1.4243"
"24-01-2017","1.4235"
"25-01-2017","1.4995"
"26-01-2017","1.5458"
"27-01-2017","1.5082"
"30-01-2017","1.4837"
"31-01-2017","1.4604"
"01-02-2017","1.5051"
"02-02-2017","1.439"
"03-02-2017","1.4169"
"06-02-2017","1.3797"
"07-02-2017","1.3494"
"08-02-2017","1.2828"
"09-02-2017","1.2911"
"10-02-2017","1.3265"
"13-02-2017","1.3494"
"14-02-2017","1.3686"
"15-02-2017","1.366"
"16-02-2017","1.315"
"17-02-2017","1.2698"
"20-02-2017","1.2833"
"21-02-2017","1.304"
"22-02-2017","1.2621"
"23-02-2017","1.2115"
"24-02-2017","1.1391"
"27-02-2017","1.1345"
"28-02-2017","1.1227"
"01-03-2017","1.1749"
"02-03-2017","1.1882"
"03-03-2017","1.1764"
"06-03-2017","1.195"
"07-03-2017","1.1684"
"08-03-2017","1.2149"
"09-03-2017","1.2015"
"10-03-2017","1.2307"
"13-03-2017","1.241"
"14-03-2017","1.2269"
"15-03-2017","1.2118"
"16-03-2017","1.2333"
"17-03-2017","1.2236"
"20-03-2017","1.2211"
"21-03-2017","1.239"
"22-03-2017","1.1631"
"23-03-2017","1.2142"
"24-03-2017","1.1944"
"27-03-2017","1.1695"
"28-03-2017","1.1838"
"29-03-2017","1.1504"
"30-03-2017","1.1171"
"31-03-2017","1.122"
"03-04-2017","1.0644"
"04-04-2017","1.0618"
"05-04-2017","1.0945"
"06-04-2017","1.0985"
"07-04-2017","1.0816"
"10-04-2017","1.0962"
"11-04-2017","1.0587"
"12-04-2017","1.0619"
"13-04-2017","1.0556"
"18-04-2017","1.0481"
"19-04-2017","1.0768"
"20-04-2017","1.0803"
"21-04-2017","1.0554"
"24-04-2017","1.0885"
"25-04-2017","1.1024"
"26-04-2017","1.1072"
"27-04-2017","1.0865"
"28-04-2017","1.1015"
"02-05-2017","1.1139"
"03-05-2017","1.1005"
"04-05-2017","1.1371"
"05-05-2017","1.145"
"08-05-2017","1.1683"
"09-05-2017","1.2207"
"10-05-2017","1.1912"
"11-05-2017","1.1869"
"12-05-2017","1.116"
"15-05-2017","1.1491"
"16-05-2017","1.1391"
"17-05-2017","1.094"
"18-05-2017","1.089"
"19-05-2017","1.1108"
"22-05-2017","1.1071"
"23-05-2017","1.0942"
"24-05-2017","1.0971"
"25-05-2017","1.0709"
"26-05-2017","1.0439"
"30-05-2017","1.0316"
"31-05-2017","1.0607"
"01-06-2017","1.0947"
"02-06-2017","1.084"
"05-06-2017","1.0885"
"06-06-2017","1.0286"
"07-06-2017","1.024"
"08-06-2017","1.0758"
"09-06-2017","1.054"
"12-06-2017","1.024"
"13-06-2017","1.0702"
"14-06-2017","0.9862"
"15-06-2017","1.0745"
"16-06-2017","1.0588"
"19-06-2017","1.0639"
"20-06-2017","1.0409"
"21-06-2017","1.0567"
"22-06-2017","1.0507"
"23-06-2017","1.0655"
"26-06-2017","1.0623"
"27-06-2017","1.1178"
"28-06-2017","1.1851"
"29-06-2017","1.2716"
"30-06-2017","1.284"
"03-07-2017","1.2991"
"04-07-2017","1.2754"
"05-07-2017","1.281"
"06-07-2017","1.3466"
"07-07-2017","1.3308"
"10-07-2017","1.2988"
"11-07-2017","1.3073"
"12-07-2017","1.2907"
"13-07-2017","1.3182"
"14-07-2017","1.3375"
"17-07-2017","1.3008"
"18-07-2017","1.2401"
"19-07-2017","1.212"
"20-07-2017","1.2354"
"21-07-2017","1.198"
"24-07-2017","1.2057"
"25-07-2017","1.2687"
"26-07-2017","1.2483"
"27-07-2017","1.2205"
"28-07-2017","1.2379"
"31-07-2017","1.2454"
"01-08-2017","1.2261"
"02-08-2017","1.258"
"03-08-2017","1.1792"
"04-08-2017","1.1877"
"07-08-2017","1.1611"
"08-08-2017","1.1728"
"09-08-2017","1.1243"
"10-08-2017","1.1013"
"11-08-2017","1.0877"
"14-08-2017","1.1045"
"15-08-2017","1.1139"
"16-08-2017","1.1352"
"17-08-2017","1.1259"
"18-08-2017","1.1104"
"21-08-2017","1.0969"
"22-08-2017","1.1135"
"23-08-2017","1.0822"
"24-08-2017","1.0887"
"25-08-2017","1.0846"
"29-08-2017","1.0346"
"30-08-2017","1.0721"
"31-08-2017","1.0688"
"01-09-2017","1.0952"
"04-09-2017","1.092"
"05-09-2017","1.0564"
"06-09-2017","1.0439"
"07-09-2017","0.9998"
"08-09-2017","1.0343"
"11-09-2017","1.0796"
"12-09-2017","1.1825"
"13-09-2017","1.1833"
"14-09-2017","1.2535"
"15-09-2017","1.3491"
"18-09-2017","1.3343"
"19-09-2017","1.3585"
"20-09-2017","1.3584"
"21-09-2017","1.3923"
"22-09-2017","1.3876"
"25-09-2017","1.3593"
"26-09-2017","1.3611"
"27-09-2017","1.4059"
"28-09-2017","1.4052"
"29-09-2017","1.3828"
"02-10-2017","1.3526"
"03-10-2017","1.3809"
"04-10-2017","1.393"
"05-10-2017","1.4105"
"06-10-2017","1.3927"
"09-10-2017","1.385"
"10-10-2017","1.3925"
"11-10-2017","1.4053"
"12-10-2017","1.4059"
"13-10-2017","1.3964"
"16-10-2017","1.3712"
"17-10-2017","1.3169"
"18-10-2017","1.3479"
"19-10-2017","1.3097"
"20-10-2017","1.3662"
"23-10-2017","1.3471"
"24-10-2017","1.3898"
"25-10-2017","1.4481"
"26-10-2017","1.4393"
"27-10-2017","1.3976"
"30-10-2017","1.3713"
"31-10-2017","1.376"
"01-11-2017","1.3905"
"02-11-2017","1.3079"
"03-11-2017","1.31"
"06-11-2017","1.3031"
"07-11-2017","1.2871"
"08-11-2017","1.2573"
"09-11-2017","1.3089"
"10-11-2017","1.3864"
"13-11-2017","1.3773"
"14-11-2017","1.3589"
"15-11-2017","1.3352"
"16-11-2017","1.3495"
"17-11-2017","1.3505"
"20-11-2017","1.3279"
"21-11-2017","1.3174"
"22-11-2017","1.322"
"23-11-2017","1.2961"
"24-11-2017","1.2945"
"27-11-2017","1.3059"
"28-11-2017","1.3032"
"29-11-2017","1.397"
"30-11-2017","1.3711"
"01-12-2017","1.2725"
"04-12-2017","1.3302"
"05-12-2017","1.3122"
"06-12-2017","1.2838"
"07-12-2017","1.307"
"08-12-2017","1.3325"
"11-12-2017","1.2601"
"12-12-2017","1.281"
"13-12-2017","1.2741"
"14-12-2017","1.2329"
"15-12-2017","1.2195"
"18-12-2017","1.2107"
"19-12-2017","1.2698"
"20-12-2017","1.3206"
"21-12-2017","1.3221"
"22-12-2017","1.3009"
"27-12-2017","1.2386"
"28-12-2017","1.2618"
"29-12-2017","1.2536"
"02-01-2018","1.3417"
"03-01-2018","1.2816"
"04-01-2018","1.3009"
"05-01-2018","1.3028"
"08-01-2018","1.2897"
"09-01-2018","1.3397"
"10-01-2018","1.3518"
"11-01-2018","1.3744"
"12-01-2018","1.3956"
"15-01-2018","1.3794"
"16-01-2018","1.3652"
"17-01-2018","1.3595"
"18-01-2018","1.3939"
"19-01-2018","1.3963"
"22-01-2018","1.4115"
"23-01-2018","1.412"
"24-01-2018","1.4641"
"25-01-2018","1.4627"
"26-01-2018","1.4876"
"29-01-2018","1.5053"
"30-01-2018","1.5055"
"31-01-2018","1.5281"
"01-02-2018","1.5581"
"02-02-2018","1.5997"
"05-02-2018","1.5946"
"06-02-2018","1.5482"
"07-02-2018","1.572"
"08-02-2018","1.6524"
"09-02-2018","1.6232"
"12-02-2018","1.6266"
"13-02-2018","1.6478"
"14-02-2018","1.6609"
"15-02-2018","1.6846"
"16-02-2018","1.6186"
"19-02-2018","1.6333"
"20-02-2018","1.6037"
"21-02-2018","1.5879"
"22-02-2018","1.5831"
"23-02-2018","1.567"
"26-02-2018","1.5544"
"27-02-2018","1.598"
"28-02-2018","1.5533"
"01-03-2018","1.5152"
"02-03-2018","1.5064"
"05-03-2018","1.537"
"06-03-2018","1.5671"
"07-03-2018","1.547"
"08-03-2018","1.5301"
"09-03-2018","1.5534"
"12-03-2018","1.5542"
"13-03-2018","1.5338"
"14-03-2018","1.4777"
"15-03-2018","1.4839"
"16-03-2018","1.4856"
"19-03-2018","1.4889"
"20-03-2018","1.5325"
"21-03-2018","1.5815"
"22-03-2018","1.4719"
"23-03-2018","1.4981"
"26-03-2018","1.5013"
"27-03-2018","1.4691"
"28-03-2018","1.4233"
"29-03-2018","1.4096"
"03-04-2018","1.4201"
"04-04-2018","1.4325"
"05-04-2018","1.477"
"06-04-2018","1.46"
"09-04-2018","1.4701"
"10-04-2018","1.4836"
"11-04-2018","1.4504"
"12-04-2018","1.505"
"13-04-2018","1.4984"
"16-04-2018","1.5265"
"17-04-2018","1.5107"
"18-04-2018","1.488"
"19-04-2018","1.5733"
"20-04-2018","1.5558"
"23-04-2018","1.5854"
"24-04-2018","1.603"
"25-04-2018","1.6019"
"26-04-2018","1.5684"
"27-04-2018","1.5168"
"30-04-2018","1.4902"
"01-05-2018","1.4752"
"02-05-2018","1.5263"
"03-05-2018","1.4673"
"04-05-2018","1.4737"
"08-05-2018","1.517"
"09-05-2018","1.544"
"10-05-2018","1.5025"
"11-05-2018","1.5251"
"14-05-2018","1.5572"
"15-05-2018","1.5884"
"16-05-2018","1.5763"
"17-05-2018","1.6306"
"18-05-2018","1.5767"
"21-05-2018","1.5671"
"22-05-2018","1.5987"
"23-05-2018","1.5159"
"24-05-2018","1.4833"
"25-05-2018","1.424"
"29-05-2018","1.3326"
"30-05-2018","1.3266"
"31-05-2018","1.3247"
"01-06-2018","1.3793"
"04-06-2018","1.398"
"05-06-2018","1.3906"
"06-06-2018","1.4837"
"07-06-2018","1.508"
"08-06-2018","1.4948"
"11-06-2018","1.5071"
"12-06-2018","1.4903"
"13-06-2018","1.4568"
"14-06-2018","1.4247"
"15-06-2018","1.4168"
"18-06-2018","1.4259"
"19-06-2018","1.3883"
"20-06-2018","1.3996"
"21-06-2018","1.3849"
"22-06-2018","1.4188"
"25-06-2018","1.4071"
"26-06-2018","1.4041"
"27-06-2018","1.3582"
"28-06-2018","1.3627"
"29-06-2018","1.3821"
"02-07-2018","1.3613"
"03-07-2018","1.3479"
"04-07-2018","1.3804"
"05-07-2018","1.3599"
"06-07-2018","1.3656"
"09-07-2018","1.3783"
"10-07-2018","1.4015"
"11-07-2018","1.4014"
"12-07-2018","1.3805"
"13-07-2018","1.3783"
"16-07-2018","1.3984"
"17-07-2018","1.3662"
"18-07-2018","1.3326"
"19-07-2018","1.292"
"20-07-2018","1.3357"
"23-07-2018","1.3664"
"24-07-2018","1.3652"
"25-07-2018","1.3664"
"26-07-2018","1.3815"
"27-07-2018","1.3851"
"30-07-2018","1.4517"
"31-07-2018","1.4297"
"01-08-2018","1.485"
"02-08-2018","1.4776"
"03-08-2018","1.4267"
"06-08-2018","1.4025"
"07-08-2018","1.4333"
"08-08-2018","1.4225"
"09-08-2018","1.4092"
"10-08-2018","1.3583"
"13-08-2018","1.3763"
"14-08-2018","1.3762"
"15-08-2018","1.3337"
"16-08-2018","1.3441"
"17-08-2018","1.3441"
"20-08-2018","1.3307"
"21-08-2018","1.3796"
